holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume
Non-Holiday,-5.4599999999999795,0.0,0.0,64,Clouds,0,548
Non-Holiday,-5.310000000000002,0.0,0.0,64,Clouds,0,343
Non-Holiday,-5.0,0.0,0.0,64,Clouds,0,259
Non-Holiday,-4.779999999999973,0.0,0.0,64,Clouds,0,386
Non-Holiday,-5.0,0.0,0.0,64,Clouds,0,828
Non-Holiday,-4.789999999999964,0.0,0.0,64,Clouds,0,2786
Non-Holiday,-3.8100000000000023,0.0,0.0,64,Clouds,0,5755
Non-Holiday,-3.659999999999968,0.0,0.0,64,Clouds,1,7020
Non-Holiday,-3.4899999999999523,0.0,0.0,64,Clouds,1,6194
Non-Holiday,-1.6599999999999682,0.0,0.0,64,Clouds,1,5375
Non-Holiday,1.0900000000000318,0.0,0.0,64,Clouds,0,4445
Non-Holiday,3.430000000000007,0.0,0.0,64,Clouds,0,4904
Non-Holiday,5.980000000000018,0.0,0.0,64,Clouds,0,5045
Non-Holiday,7.720000000000027,0.0,0.0,64,Clouds,0,5039
Non-Holiday,9.210000000000036,0.0,0.0,64,Clouds,0,5276
Non-Holiday,9.980000000000018,0.0,0.0,64,Clouds,0,6119
Non-Holiday,10.160000000000025,0.0,0.0,64,Clouds,0,6846
Non-Holiday,8.760000000000048,0.0,0.0,64,Clouds,1,6363
Non-Holiday,7.460000000000036,0.0,0.0,64,Clouds,1,4816
Non-Holiday,6.680000000000007,0.0,0.0,64,Clouds,1,3339
Non-Holiday,5.8799999999999955,0.0,0.0,64,Clouds,0,2846
Non-Holiday,4.890000000000043,0.0,0.0,64,Clouds,0,3975
Non-Holiday,4.050000000000011,0.0,0.0,64,Clouds,0,2288
Non-Holiday,3.5300000000000296,0.0,0.0,64,Clouds,0,1139
Non-Holiday,2.900000000000034,0.0,0.0,64,Clouds,0,630
Non-Holiday,2.1100000000000136,0.0,0.0,64,Clouds,0,375
Non-Holiday,2.400000000000034,0.0,0.0,75,Clouds,0,255
Non-Holiday,3.0,0.0,0.0,1,Clear,0,351
Non-Holiday,2.740000000000009,0.0,0.0,75,Clouds,0,839
Non-Holiday,2.240000000000009,0.0,0.0,75,Clouds,0,2932
Non-Holiday,2.0,0.0,0.0,1,Clear,0,5933
Non-Holiday,2.0100000000000477,0.0,0.0,75,Clouds,1,6866
Non-Holiday,2.7100000000000364,0.0,0.0,64,Clouds,1,5395
Non-Holiday,3.650000000000034,0.0,0.0,64,Clouds,0,4547
Non-Holiday,5.060000000000002,0.0,0.0,64,Clouds,0,4907
Non-Holiday,6.1200000000000045,0.0,0.0,64,Clouds,0,5117
Non-Holiday,8.03000000000003,0.0,0.0,64,Clouds,0,5186
Non-Holiday,9.860000000000014,0.0,0.0,64,Clouds,0,5550
Non-Holiday,10.830000000000041,0.0,0.0,64,Clouds,0,6224
Non-Holiday,11.140000000000043,0.0,0.0,64,Clouds,0,6673
Non-Holiday,8.629999999999995,0.0,0.0,64,Clouds,1,6415
Non-Holiday,6.760000000000048,0.0,0.0,64,Clouds,1,4732
Non-Holiday,5.430000000000007,0.0,0.0,64,Clouds,1,3525
Non-Holiday,4.110000000000014,0.0,0.0,64,Clouds,0,3232
Non-Holiday,3.580000000000041,0.0,0.0,64,Clouds,0,2676
Non-Holiday,2.3500000000000227,0.0,0.0,64,Clouds,0,2384
Non-Holiday,0.4500000000000455,0.0,0.0,64,Mist,0,1247
Non-Holiday,0.32000000000005,0.0,0.0,64,Clouds,0,653
Non-Holiday,-0.009999999999990905,0.0,0.0,64,Clouds,0,411
Non-Holiday,0.26000000000004775,0.0,0.0,64,Fog,0,315
Non-Holiday,0.09000000000003183,0.0,0.0,64,Mist,0,392
Non-Holiday,-0.13999999999998636,0.0,0.0,64,Mist,0,787
Non-Holiday,-1.6299999999999955,0.0,0.0,64,Mist,0,2605
Non-Holiday,-1.5299999999999727,0.0,0.0,64,Mist,0,5776
Non-Holiday,-1.7899999999999636,0.0,0.0,64,Mist,1,6789
Non-Holiday,-1.7899999999999636,0.0,0.0,64,Fog,1,6789
Non-Holiday,-1.009999999999991,0.0,0.0,64,Mist,1,5931
Non-Holiday,-1.009999999999991,0.0,0.0,64,Fog,1,5931
Non-Holiday,1.5200000000000387,0.0,0.0,64,Mist,1,5297
Non-Holiday,3.890000000000043,0.0,0.0,64,Clouds,0,4926
Non-Holiday,6.8700000000000045,0.0,0.0,64,Clouds,0,5228
Non-Holiday,9.32000000000005,0.0,0.0,64,Clouds,0,5501
Non-Holiday,11.5,0.0,0.0,64,Clouds,0,5382
Non-Holiday,12.32000000000005,0.0,0.0,64,Clouds,0,5715
Non-Holiday,11.970000000000027,0.0,0.0,1,Clear,0,6300
Non-Holiday,10.310000000000002,0.0,0.0,1,Clear,0,6753
Non-Holiday,8.980000000000018,0.0,0.0,1,Clear,1,6125
Non-Holiday,8.660000000000025,0.0,0.0,1,Clear,1,5231
Non-Holiday,8.0,0.0,0.0,1,Clear,1,3659
Non-Holiday,8.0,0.0,0.0,1,Clear,0,2827
Non-Holiday,7.990000000000009,0.0,0.0,1,Clear,0,3862
Non-Holiday,7.240000000000009,0.0,0.0,1,Clear,0,3285
Non-Holiday,7.240000000000009,0.0,0.0,1,Clear,0,1898
Non-Holiday,6.5,0.0,0.0,1,Clear,0,1106
Non-Holiday,6.010000000000048,0.0,0.0,1,Clear,0,723
Non-Holiday,5.75,0.0,0.0,40,Clouds,0,550
Non-Holiday,5.760000000000048,0.0,0.0,40,Clouds,0,387
Non-Holiday,5.5,0.0,0.0,1,Clear,0,424
Non-Holiday,5.0,0.0,0.0,64,Clouds,0,770
Non-Holiday,5.020000000000039,0.0,0.0,64,Clouds,1,2043
Non-Holiday,6.980000000000018,0.0,0.0,90,Mist,1,3816
Non-Holiday,7.32000000000005,0.0,0.0,64,Mist,0,4342
Non-Holiday,7.310000000000002,1.27,0.0,90,Rain,0,4592
Non-Holiday,7.310000000000002,1.27,0.0,90,Thunderstorm,0,4592
Non-Holiday,7.310000000000002,1.27,0.0,90,Mist,0,4592
Non-Holiday,7.410000000000025,0.85,0.0,64,Rain,0,4532
Non-Holiday,7.410000000000025,0.85,0.0,64,Mist,0,4532
Non-Holiday,7.9500000000000455,0.64,0.0,90,Rain,0,4554
Non-Holiday,7.9500000000000455,0.64,0.0,90,Mist,0,4554
Non-Holiday,7.9500000000000455,0.64,0.0,90,Drizzle,0,4554
Non-Holiday,7.990000000000009,0.64,0.0,64,Rain,0,4537
Non-Holiday,7.990000000000009,0.64,0.0,64,Mist,0,4537
Non-Holiday,8.170000000000016,0.25,0.0,64,Rain,1,4402
Non-Holiday,8.170000000000016,0.25,0.0,64,Mist,1,4402
Non-Holiday,8.170000000000016,0.25,0.0,64,Drizzle,1,4402
Non-Holiday,8.120000000000005,0.0,0.0,64,Mist,1,4289
Non-Holiday,8.170000000000016,0.0,0.0,90,Mist,1,3147
Non-Holiday,8.170000000000016,0.0,0.0,90,Rain,1,3147
Non-Holiday,8.25,0.0,0.0,64,Mist,0,2484
Non-Holiday,8.25,0.0,0.0,64,Fog,0,2484
Non-Holiday,8.450000000000045,0.0,0.0,64,Mist,0,2533
Non-Holiday,8.450000000000045,0.0,0.0,64,Fog,0,2533
Non-Holiday,8.450000000000045,0.0,0.0,64,Drizzle,0,2533
Non-Holiday,8.120000000000005,0.0,0.0,64,Mist,0,2671
Non-Holiday,8.120000000000005,0.0,0.0,64,Fog,0,2671
Non-Holiday,7.180000000000007,0.0,0.0,64,Mist,0,2881
Non-Holiday,7.180000000000007,0.0,0.0,64,Fog,0,2881
Non-Holiday,6.710000000000036,0.0,0.0,64,Mist,0,1295
Non-Holiday,6.03000000000003,0.0,0.0,64,Mist,0,857
Non-Holiday,5.410000000000025,0.0,0.0,64,Mist,0,616
Non-Holiday,4.810000000000002,0.0,0.0,64,Mist,0,333
Non-Holiday,4.78000000000003,0.0,0.0,40,Mist,0,289
Non-Holiday,5.100000000000023,0.0,0.0,90,Fog,0,467
Non-Holiday,5.100000000000023,0.0,0.0,90,Mist,0,467
Non-Holiday,5.230000000000018,0.0,0.0,90,Mist,0,746
Non-Holiday,5.210000000000036,0.0,0.0,64,Mist,1,1092
Non-Holiday,5.210000000000036,0.0,0.0,64,Fog,1,1092
Non-Holiday,5.680000000000007,0.0,0.0,90,Mist,1,1770
Non-Holiday,5.510000000000048,0.0,0.0,90,Clouds,1,2509
Non-Holiday,5.650000000000034,0.0,0.0,90,Clouds,0,3357
Non-Holiday,3.643000000000029,0.0,0.0,64,Clouds,0,3990
Non-Holiday,6.0,0.0,0.0,90,Clouds,0,4351
Non-Holiday,5.350000000000023,0.0,0.0,90,Clouds,0,4234
Non-Holiday,4.0,0.0,0.0,90,Clouds,0,4345
Non-Holiday,3.740000000000009,0.0,0.0,75,Clouds,0,3968
Non-Holiday,2.490000000000009,0.0,0.0,90,Clouds,1,4206
Non-Holiday,1.0,0.0,0.0,90,Clouds,1,3543
Non-Holiday,1.0,0.0,0.0,90,Clouds,1,2707
Non-Holiday,1.0,0.0,0.0,90,Clouds,0,3185
Non-Holiday,-0.08999999999997499,0.0,0.0,90,Clouds,0,2051
Non-Holiday,-0.07999999999998408,0.0,0.0,90,Clouds,0,1010
Non-Holiday,-0.5099999999999909,0.0,0.0,90,Clouds,0,516
Non-Holiday,-0.7699999999999818,0.0,0.0,90,Clouds,0,263
Non-Holiday,-1.669999999999959,0.0,0.0,90,Clouds,0,249
Non-Holiday,-1.509999999999991,0.0,0.0,90,Clouds,0,311
Non-Holiday,-1.509999999999991,0.0,0.0,90,Clouds,0,800
Non-Holiday,-1.759999999999991,0.0,0.0,90,Clouds,0,2737
Non-Holiday,-1.6999999999999886,0.0,0.0,64,Clouds,1,6964
Non-Holiday,-2.5600000000000023,0.0,0.0,64,Clouds,1,6092
Non-Holiday,-2.3100000000000023,0.0,0.0,64,Clouds,1,5093
Non-Holiday,-1.919999999999959,0.0,0.0,64,Clouds,0,4385
Non-Holiday,-1.419999999999959,0.0,0.0,64,Clouds,0,4545
Non-Holiday,-0.049999999999954525,0.0,0.0,1,Clear,0,4654
Non-Holiday,1.0,0.0,0.0,1,Clear,0,4728
Non-Holiday,1.0,0.0,0.0,1,Clear,0,5622
Non-Holiday,-1.6099999999999568,0.0,0.0,64,Clouds,1,6177
Non-Holiday,-1.8100000000000023,0.0,0.0,64,Clouds,1,4435
Non-Holiday,-3.4799999999999613,0.0,0.0,64,Clouds,1,2911
Non-Holiday,-4.6200000000000045,0.0,0.0,64,Clouds,0,2520
Non-Holiday,-5.399999999999977,0.0,0.0,64,Clouds,0,2047
Non-Holiday,-5.779999999999973,0.0,0.0,64,Clouds,0,1456
Non-Holiday,-5.829999999999984,0.0,0.0,64,Clouds,0,904
Non-Holiday,-5.829999999999984,0.0,0.0,64,Clouds,0,458
Non-Holiday,-6.339999999999975,0.0,0.0,64,Clouds,0,283
Non-Holiday,-6.449999999999989,0.0,0.0,64,Clouds,0,208
Non-Holiday,-5.829999999999984,0.0,0.0,64,Clouds,0,335
Non-Holiday,-5.519999999999982,0.0,0.0,64,Clouds,0,805
Non-Holiday,-4.909999999999968,0.0,0.0,64,Clouds,0,2744
Non-Holiday,-4.810000000000002,0.0,0.0,64,Clouds,0,5991
Non-Holiday,-4.2999999999999545,0.0,0.0,64,Clouds,1,7015
Non-Holiday,-4.239999999999952,0.0,0.0,64,Clouds,1,6290
Non-Holiday,-2.4399999999999977,0.0,0.0,64,Clouds,1,5276
Non-Holiday,-0.8899999999999864,0.0,0.0,64,Clouds,0,4472
Non-Holiday,3.2800000000000296,0.0,0.0,64,Clouds,0,4671
Non-Holiday,3.9700000000000273,0.0,0.0,64,Clouds,0,4827
Non-Holiday,6.400000000000034,0.0,0.0,64,Clouds,0,4855
Non-Holiday,7.550000000000011,0.0,0.0,64,Clouds,0,5242
Non-Holiday,7.170000000000016,0.0,0.0,64,Clouds,0,6060
Non-Holiday,6.920000000000016,0.0,0.0,64,Clouds,0,6692
Non-Holiday,6.660000000000025,0.0,0.0,64,Clouds,1,6518
Non-Holiday,6.420000000000016,0.0,0.0,64,Clouds,1,4677
Non-Holiday,6.2900000000000205,0.0,0.0,64,Clouds,1,3131
Non-Holiday,6.03000000000003,0.0,0.0,64,Clouds,0,2867
Non-Holiday,6.220000000000027,0.0,0.0,90,Clouds,0,2499
Non-Holiday,6.220000000000027,0.0,0.0,64,Clouds,0,1685
Non-Holiday,6.53000000000003,0.0,0.0,64,Clouds,0,990
Non-Holiday,7.1299999999999955,0.0,0.0,64,Clouds,0,491
Non-Holiday,7.140000000000043,0.0,0.0,64,Clouds,0,322
Non-Holiday,7.140000000000043,0.0,0.0,64,Clouds,0,262
Non-Holiday,7.1299999999999955,0.0,0.0,90,Drizzle,0,355
Non-Holiday,7.260000000000048,0.0,0.0,90,Clouds,0,811
Non-Holiday,7.0,0.0,0.0,90,Clouds,0,2832
Non-Holiday,6.75,0.0,0.0,90,Clouds,0,5990
Non-Holiday,6.350000000000023,0.0,0.0,75,Clouds,1,7107
Non-Holiday,6.350000000000023,0.0,0.0,90,Clouds,1,6150
Non-Holiday,7.020000000000039,0.0,0.0,90,Clouds,1,5290
Non-Holiday,7.260000000000048,0.0,0.0,90,Clouds,0,4651
Non-Holiday,7.510000000000048,0.0,0.0,90,Clouds,0,4838
Non-Holiday,7.680000000000007,0.0,0.0,90,Clouds,0,4960
Non-Holiday,7.020000000000039,0.0,0.0,90,Clouds,0,5079
Non-Holiday,6.510000000000048,0.0,0.0,90,Clouds,0,5319
Non-Holiday,6.260000000000048,0.0,0.0,75,Clouds,0,6199
Non-Holiday,5.400000000000034,0.0,0.0,90,Clouds,0,6992
Non-Holiday,4.260000000000048,0.0,0.0,40,Clouds,1,6578
Non-Holiday,3.400000000000034,0.0,0.0,90,Clouds,1,4982
Non-Holiday,3.25,0.0,0.0,90,Haze,1,3487
Non-Holiday,3.680000000000007,0.0,0.0,90,Clouds,0,3082
Non-Holiday,3.400000000000034,0.0,0.0,90,Haze,0,3008
Non-Holiday,3.400000000000034,0.0,0.0,90,Mist,0,3008
Non-Holiday,3.25,0.0,0.0,90,Mist,0,1795
Non-Holiday,3.2000000000000455,0.0,0.0,90,Mist,0,1010
Non-Holiday,3.2000000000000455,0.0,0.0,90,Haze,0,1010
Non-Holiday,3.0,0.0,0.0,90,Mist,0,585
Non-Holiday,3.25,0.0,0.0,90,Mist,0,339
Non-Holiday,3.0,0.0,0.0,90,Mist,0,289
Non-Holiday,3.330000000000041,0.0,0.0,90,Mist,0,361
Non-Holiday,3.0,0.0,0.0,90,Mist,0,806
Non-Holiday,2.6200000000000045,0.0,0.0,90,Mist,0,2786
Non-Holiday,2.9600000000000364,0.0,0.0,90,Mist,0,5842
Non-Holiday,0.6400000000000432,0.0,0.0,90,Mist,1,6485
Non-Holiday,-1.7399999999999523,0.0,0.0,90,Mist,1,6251
Non-Holiday,-1.9699999999999704,0.0,0.0,90,Mist,1,5379
Non-Holiday,-1.2199999999999704,0.0,0.0,90,Clouds,0,4679
Non-Holiday,-1.329999999999984,0.0,0.0,90,Clouds,0,4859
Non-Holiday,-1.6599999999999682,0.0,0.0,90,Clouds,0,5214
Non-Holiday,-2.0,0.0,0.0,90,Mist,0,5084
Non-Holiday,-1.8599999999999568,0.0,0.0,90,Snow,0,5447
Non-Holiday,-1.8599999999999568,0.0,0.0,90,Mist,0,5447
Non-Holiday,-1.849999999999966,0.0,0.0,90,Snow,0,5995
Non-Holiday,-1.849999999999966,0.0,0.0,90,Mist,0,5995
Non-Holiday,-2.0,0.0,0.0,90,Snow,0,6209
Non-Holiday,-3.0,0.0,0.0,90,Clouds,1,5996
Non-Holiday,-3.0,0.0,0.0,90,Clouds,1,4670
Non-Holiday,-3.4599999999999795,0.0,0.0,90,Clouds,1,3302
Non-Holiday,-4.0,0.0,0.0,90,Clouds,0,2713
Non-Holiday,-3.67999999999995,0.0,0.0,90,Clouds,0,2524
Non-Holiday,-4.0,0.0,0.0,90,Clouds,0,2027
Non-Holiday,-4.67999999999995,0.0,0.0,75,Clouds,0,1200
Non-Holiday,-5.359999999999957,0.0,0.0,90,Clouds,0,643
Non-Holiday,-5.7099999999999795,0.0,0.0,75,Clouds,0,386
Non-Holiday,-6.389999999999986,0.0,0.0,1,Clear,0,332
Non-Holiday,-7.7099999999999795,0.0,0.0,1,Clear,0,425
Non-Holiday,-8.70999999999998,0.0,0.0,1,Clear,0,743
Non-Holiday,-9.70999999999998,0.0,0.0,1,Clear,0,2606
Non-Holiday,-10.70999999999998,0.0,0.0,5,Clear,0,5548
Non-Holiday,-11.539999999999964,0.0,0.0,1,Clear,1,6641
Non-Holiday,-9.739999999999952,0.0,0.0,5,Clear,1,5908
Non-Holiday,-7.539999999999964,0.0,0.0,5,Clear,1,5061
Non-Holiday,-4.509999999999991,0.0,0.0,5,Clear,0,4722
Non-Holiday,-2.319999999999993,0.0,0.0,1,Clear,0,5153
Non-Holiday,-1.0,0.0,0.0,1,Clear,0,5505
Non-Holiday,1.0,0.0,0.0,1,Clear,0,5478
Non-Holiday,1.0,0.0,0.0,1,Clear,0,5789
Non-Holiday,-1.0,0.0,0.0,1,Clear,0,6047
Non-Holiday,-1.67999999999995,0.0,0.0,1,Clear,0,6512
Non-Holiday,-3.339999999999975,0.0,0.0,75,Snow,1,6238
Non-Holiday,-4.789999999999964,0.0,0.0,90,Clouds,1,5306
Non-Holiday,-6.019999999999982,0.0,0.0,90,Clouds,1,3697
Non-Holiday,-7.5,0.0,0.0,40,Clouds,0,2926
Non-Holiday,-8.689999999999998,0.0,0.0,40,Clouds,0,3029
Non-Holiday,-10.519999999999982,0.0,0.0,1,Clear,0,3041
Non-Holiday,-11.21999999999997,0.0,0.0,75,Clouds,0,3384
Non-Holiday,-11.839999999999975,0.0,0.0,90,Clouds,0,1197
Non-Holiday,-12.799999999999955,0.0,0.0,1,Clear,0,725
Non-Holiday,-13.519999999999982,0.0,0.0,1,Clear,0,530
Non-Holiday,-13.759999999999991,0.0,0.0,1,Clear,0,377
Non-Holiday,-13.759999999999991,0.0,0.0,1,Clear,0,362
Non-Holiday,-14.239999999999952,0.0,0.0,1,Clear,0,709
Non-Holiday,-14.759999999999991,0.0,0.0,1,Clear,0,1278
Non-Holiday,-15.339999999999975,0.0,0.0,1,Clear,1,1827
Non-Holiday,-14.339999999999975,0.0,0.0,1,Clear,1,2719
Non-Holiday,-13.0,0.0,0.0,1,Clear,1,3685
Non-Holiday,-12.0,0.0,0.0,1,Clear,0,4439
Non-Holiday,-9.71999999999997,0.0,0.0,75,Clouds,0,4975
Non-Holiday,-8.769999999999982,0.0,0.0,40,Clouds,0,5311
Non-Holiday,-8.0,0.0,0.0,1,Clear,0,5020
Non-Holiday,-7.769999999999982,0.0,0.0,5,Clear,0,4213
Non-Holiday,-8.0,0.0,0.0,1,Clear,0,4127
Non-Holiday,-9.259999999999991,0.0,0.0,5,Clear,0,4164
Non-Holiday,-10.67999999999995,0.0,0.0,1,Clear,1,4027
Non-Holiday,-12.019999999999982,0.0,0.0,1,Clear,1,3682
Non-Holiday,-12.359999999999957,0.0,0.0,1,Clear,1,3193
Non-Holiday,-13.029999999999973,0.0,0.0,5,Clear,0,2594
Non-Holiday,-13.279999999999973,0.0,0.0,1,Clear,0,2572
Non-Holiday,-13.779999999999973,0.0,0.0,1,Clear,0,2549
Non-Holiday,-14.029999999999973,0.0,0.0,1,Clear,0,2311
Non-Holiday,-14.769999999999982,0.0,0.0,1,Clear,0,1184
Non-Holiday,-14.769999999999982,0.0,0.0,1,Clear,0,835
Non-Holiday,-14.759999999999991,0.0,0.0,1,Clear,0,558
Non-Holiday,-14.0,0.0,0.0,1,Clear,0,361
Non-Holiday,-14.259999999999991,0.0,0.0,1,Clear,0,292
Non-Holiday,-13.269999999999982,0.0,0.0,1,Clear,0,463
Non-Holiday,-12.509999999999991,0.0,0.0,1,Clear,0,745
Non-Holiday,-12.339999999999975,0.0,0.0,1,Clear,1,1089
Non-Holiday,-10.67999999999995,0.0,0.0,1,Clear,1,1708
Non-Holiday,-8.0,0.0,0.0,1,Clear,1,2623
Non-Holiday,-6.0,0.0,0.0,1,Clear,0,3319
Non-Holiday,-3.8100000000000023,0.0,0.0,5,Clear,0,3509
Non-Holiday,-2.0,0.0,0.0,5,Clear,0,3731
Non-Holiday,-1.0,0.0,0.0,1,Clear,0,3808
Non-Holiday,1.0,0.0,0.0,1,Clear,0,3777
Non-Holiday,1.5100000000000477,0.0,0.0,1,Clear,0,3866
Non-Holiday,1.0,0.0,0.0,1,Clear,0,4148
Non-Holiday,-1.0,0.0,0.0,1,Clear,1,3671
Non-Holiday,-1.0,0.0,0.0,1,Clear,1,3122
Non-Holiday,-1.0,0.0,0.0,1,Clear,1,2995
Non-Holiday,-1.3199999999999932,0.0,0.0,1,Clear,0,2658
Non-Holiday,-1.4899999999999523,0.0,0.0,1,Clear,0,2298
Non-Holiday,-1.9899999999999523,0.0,0.0,1,Clear,0,1583
Non-Holiday,-1.4899999999999523,0.0,0.0,1,Clear,0,894
Non-Holiday,-1.0,0.0,0.0,1,Clear,0,468
Non-Holiday,-1.0,0.0,0.0,40,Clouds,0,267
Non-Holiday,-1.0,0.0,0.0,90,Snow,0,232
Non-Holiday,-1.0,0.0,0.0,40,Clouds,0,317
Non-Holiday,-1.0,0.0,0.0,1,Clear,0,793
Non-Holiday,-1.0,0.0,0.0,1,Clear,0,2657
Non-Holiday,-1.669999999999959,0.0,0.0,1,Clear,0,5715
Non-Holiday,-0.8899999999999864,0.0,0.0,75,Clouds,1,5997
Non-Holiday,1.5200000000000387,0.0,0.0,75,Clouds,0,4490
Non-Holiday,1.8000000000000114,0.0,0.0,64,Clouds,0,4714
Non-Holiday,2.7000000000000455,0.0,0.0,64,Clouds,0,4844
Non-Holiday,3.2100000000000364,0.0,0.0,64,Clouds,0,5340
Non-Holiday,3.4600000000000364,0.0,0.0,64,Clouds,0,5828
Non-Holiday,3.080000000000041,0.0,0.0,64,Clouds,0,6492
Non-Holiday,2.9500000000000455,0.0,0.0,64,Clouds,1,6066
Non-Holiday,2.7000000000000455,0.0,0.0,64,Clouds,1,4183
Non-Holiday,2.3000000000000114,0.0,0.0,64,Clouds,1,2876
Non-Holiday,1.160000000000025,0.0,0.0,64,Clouds,0,2405
Non-Holiday,3.643000000000029,0.0,0.0,64,Clouds,0,2070
Non-Holiday,-0.39999999999997726,0.0,0.0,64,Clouds,0,1444
Non-Holiday,-1.0299999999999727,0.0,0.0,64,Clouds,0,983
Non-Holiday,-1.4599999999999795,0.0,0.0,64,Clouds,0,535
Non-Holiday,-2.25,0.0,0.0,64,Clouds,0,251
Non-Holiday,-2.759999999999991,0.0,0.0,64,Snow,0,343
Non-Holiday,-3.099999999999966,0.0,0.0,64,Snow,0,775
Non-Holiday,-4.659999999999968,0.0,0.0,64,Clouds,0,2727
Non-Holiday,-6.75,0.0,0.0,64,Clouds,0,5725
Non-Holiday,-7.729999999999961,0.0,0.0,64,Clouds,1,6891
Non-Holiday,-9.229999999999961,0.0,0.0,64,Clouds,1,6051
Non-Holiday,-8.339999999999975,0.0,0.0,64,Clouds,1,5275
Non-Holiday,-7.560000000000002,0.0,0.0,40,Clouds,0,4603
Non-Holiday,-6.7999999999999545,0.0,0.0,64,Clouds,0,5025
Non-Holiday,-6.539999999999964,0.0,0.0,75,Clouds,0,5336
Non-Holiday,-6.419999999999959,0.0,0.0,64,Clouds,0,5219
Non-Holiday,-6.159999999999968,0.0,0.0,64,Clouds,0,5775
Non-Holiday,-6.649999999999977,0.0,0.0,75,Clouds,0,6070
Non-Holiday,-7.439999999999998,0.0,0.0,64,Clouds,1,6273
Non-Holiday,-7.759999999999991,0.0,0.0,75,Clouds,1,4463
Non-Holiday,-8.199999999999989,0.0,0.0,64,Clouds,1,3294
Non-Holiday,-9.0,0.0,0.0,40,Clouds,0,2886
Non-Holiday,-10.519999999999982,0.0,0.0,1,Clear,0,2565
Non-Holiday,-10.92999999999995,0.0,0.0,64,Clouds,0,1111
Non-Holiday,-11.95999999999998,0.0,0.0,64,Clouds,0,624
Non-Holiday,-12.46999999999997,0.0,0.0,64,Clouds,0,395
Non-Holiday,-12.669999999999959,0.0,0.0,64,Clouds,0,292
Non-Holiday,-13.489999999999952,0.0,0.0,64,Clouds,0,396
Non-Holiday,-13.789999999999964,0.0,0.0,64,Clouds,0,733
Non-Holiday,-14.310000000000002,0.0,0.0,64,Clouds,0,2591
Non-Holiday,-14.609999999999957,0.0,0.0,64,Clouds,0,5210
Non-Holiday,-15.009999999999991,0.0,0.0,64,Clouds,1,6004
Non-Holiday,-15.779999999999973,0.0,0.0,64,Clouds,1,5651
Non-Holiday,-12.45999999999998,0.0,0.0,1,Clear,1,5084
Non-Holiday,-10.259999999999991,0.0,0.0,64,Clouds,0,4706
Non-Holiday,-8.479999999999961,0.0,0.0,75,Clouds,0,5370
Non-Holiday,-7.560000000000002,0.0,0.0,64,Clouds,0,5572
Non-Holiday,-6.789999999999964,0.0,0.0,64,Clouds,0,5712
Non-Holiday,-6.539999999999964,0.0,0.0,64,Clouds,0,6274
Non-Holiday,-5.899999999999977,0.0,0.0,64,Clouds,0,6366
Non-Holiday,-5.319999999999993,0.0,0.0,64,Clouds,0,6156
Non-Holiday,-5.259999999999991,0.0,0.0,64,Clouds,1,5052
Non-Holiday,-5.259999999999991,0.0,0.0,64,Clouds,1,4399
Non-Holiday,-4.8700000000000045,0.0,0.0,64,Clouds,1,3347
Non-Holiday,-4.5,0.0,0.0,90,Clouds,0,2786
Non-Holiday,-4.699999999999989,0.0,0.0,90,Clouds,0,3345
Non-Holiday,-4.7999999999999545,0.0,0.0,64,Clouds,0,2889
Non-Holiday,-4.7999999999999545,0.0,0.0,64,Clouds,0,1535
Thanksgiving Day,-4.909999999999968,0.0,0.0,64,Clouds,0,929
Non-Holiday,-4.699999999999989,0.0,0.0,64,Clouds,0,577
Non-Holiday,-5.310000000000002,0.0,0.0,64,Clouds,0,409
Non-Holiday,-5.310000000000002,0.0,0.0,64,Clouds,0,284
Non-Holiday,-5.319999999999993,0.0,0.0,64,Clouds,0,264
Non-Holiday,-5.1200000000000045,0.0,0.0,64,Clouds,0,801
Non-Holiday,-4.909999999999968,0.0,0.0,64,Clouds,1,984
Non-Holiday,-5.269999999999982,0.0,0.0,64,Clouds,1,1295
Non-Holiday,-5.419999999999959,0.0,0.0,40,Clouds,1,2125
Non-Holiday,-4.099999999999966,0.0,0.0,75,Clouds,0,2493
Non-Holiday,-3.7799999999999727,0.0,0.0,75,Clouds,0,3378
Non-Holiday,-3.5600000000000023,0.0,0.0,75,Clouds,0,3649
Non-Holiday,-3.769999999999982,0.0,0.0,64,Snow,0,3157
Non-Holiday,-3.9899999999999523,0.0,0.0,90,Snow,0,3019
Non-Holiday,-3.7099999999999795,0.0,0.0,64,Clouds,0,2954
Non-Holiday,-4.349999999999966,0.0,0.0,64,Clouds,0,2958
Non-Holiday,-5.899999999999977,0.0,0.0,64,Clouds,1,3235
Non-Holiday,-7.569999999999993,0.0,0.0,64,Clouds,1,3132
Non-Holiday,-9.359999999999957,0.0,0.0,64,Clouds,1,3385
Non-Holiday,-10.259999999999991,0.0,0.0,64,Clouds,0,3119
Non-Holiday,-10.939999999999998,0.0,0.0,5,Clear,0,2620
Non-Holiday,-12.149999999999977,0.0,0.0,64,Clouds,0,2043
Non-Holiday,-12.669999999999959,0.0,0.0,64,Clouds,0,1425
Non-Holiday,-13.169999999999959,0.0,0.0,64,Clouds,0,792
Non-Holiday,-13.67999999999995,0.0,0.0,64,Clouds,0,494
Non-Holiday,-14.399999999999977,0.0,0.0,64,Clouds,0,346
